Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Price,Price Chg%,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price chg (%),Volume chg (%),OI chg (%),Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg (%)
RVNL,,,,,,0.08,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,223.54,0.04,18158.0,26.0,0.14,0.8,220.0,770.0,2.0,1008.0,0.0,1.61,LB,,,,,,,,,,,,,,,,,
GLENMARK,,,,,,38.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,2237.2,1.74,30803.0,9.0,0.03,0.96,2200.0,602.0,-8.0,766.0,3.0,1.69,LB,,,,,,,,,,,,,,,,,
LODHA,,,,,,-6.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1220.4,-0.56,21743.0,-2.0,-0.01,0.64,1200.0,0.0,,792.0,4.0,1.7,LU,,,,,,,,,,,,,,,,,
NAUKRI,,,,,,-27.6,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1220.35,-2.21,26275.0,55.0,0.21,0.49,1200.0,309.0,-2.0,383.0,13.0,1.7,SB,,,,,,,,,,,,,,,,,
INFY,,,,,,-37.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1119.0,-3.24,222937.0,1482.0,0.67,0.99,1100.0,11866.0,2.0,10580.0,-324.0,1.73,SB,,,,,,,,,,,,,,,,,
NIFTY,,,,,,70.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,24428.3,0.29,202882.0,118.0,0.06,1.15,24000.0,96256.0,-256.0,124293.0,1905.0,1.78,LB,,,,,,,,,,,,,,,,,
TATASTEEL,,,,,,0.46,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,188.31,0.24,58494.0,525.0,0.91,0.79,185.0,1954.0,-12.0,2629.0,-31.0,1.79,LB,,,,,,,,,,,,,,,,,
TECHM,,,,,,-30.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1629.1,-1.86,30379.0,15.0,0.05,0.64,1600.0,3192.0,-5.0,826.0,-19.0,1.82,SB,,,,,,,,,,,,,,,,,
ITC,,,,,,-0.75,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,285.45,-0.26,90916.0,12.0,0.01,0.72,280.0,1780.0,6.0,3100.0,9.0,1.95,SB,,,,,,,,,,,,,,,,,
IEX,,,,,,0.37,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,132.59,0.28,16339.0,6.0,0.04,0.76,130.0,0.0,,514.0,1.0,1.99,LB,,,,,,,,,,,,,,,,,
ADANIENT,,,,,,2.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,3061.0,0.07,51116.0,-61.0,-0.12,0.84,3000.0,1656.0,2.0,1858.0,-8.0,2.03,SC,,,,,,,,,,,,,,,,,
BANDHANBNK,,,,,,1.22,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,173.46,0.71,36503.0,7.0,0.02,0.51,170.0,1731.0,-9.0,1382.0,-4.0,2.04,LB,,,,,,,,,,,,,,,,,
UNITDSPR,,,,,,-4.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1530.9,-0.26,20011.0,67.0,0.34,0.93,1500.0,944.0,2.0,886.0,-4.0,2.06,SB,,,,,,,,,,,,,,,,,
MOTHERSON,,,,,,1.07,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,148.2,0.73,20312.0,10.0,0.05,0.72,145.0,302.0,-1.0,333.0,4.0,2.21,LB,,,,,,,,,,,,,,,,,
KEI,,,,,,92.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,4907.0,1.91,11414.0,13.0,0.11,0.68,4800.0,261.0,-5.0,189.0,0.0,2.23,LB,,,,,,,,,,,,,,,,,
VEDL,,,,,,-2.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,265.8,-0.78,43089.0,49.0,0.11,0.55,260.0,3649.0,16.0,3170.0,8.0,2.23,SB,,,,,,,,,,,,,,,,,
SHRIRAMFIN,,,,,,13.2,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1043.0,1.28,32880.0,81.0,0.25,0.5,1020.0,1021.0,11.0,895.0,1.0,2.25,LB,,,,,,,,,,,,,,,,,
SENSEX,,,,,,172.45,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,78282.45,0.22,1646.0,38.0,2.36,1.49,76500.0,0.0,,1602.0,-1.0,2.33,LB,,,,,,,,,,,,,,,,,
AMBUJACEM,,,,,,4.25,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,440.25,0.97,65734.0,39.0,0.06,0.75,430.0,2126.0,-3.0,675.0,6.0,2.38,LB,,,,,,,,,,,,,,,,,
PNB,,,,,,0.66,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,112.65,0.59,36350.0,9.0,0.02,0.86,110.0,871.0,-5.0,1100.0,-5.0,2.41,LB,,,,,,,,,,,,,,,,,
BANKINDIA,,,,,,0.75,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,138.34,0.55,18999.0,-1.0,-0.01,0.84,135.0,387.0,1.0,1151.0,-1.0,2.47,SC,,,,,,,,,,,,,,,,,
ASIANPAINT,,,,,,9.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,2766.9,0.35,30166.0,37.0,0.12,0.59,2700.0,793.0,-2.0,1405.0,-6.0,2.48,LB,,,,,,,,,,,,,,,,,
APLAPOLLO,,,,,,-6.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1886.1,-0.33,12668.0,7.0,0.06,0.92,1840.0,376.0,4.0,812.0,0.0,2.51,SB,,,,,,,,,,,,,,,,,
BDL,,,,,,9.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1230.5,0.78,17250.0,0.0,0.0,0.86,1200.0,0.0,,744.0,-3.0,2.54,-,,,,,,,,,,,,,,,,,
ASTRAL,,,,,,-4.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1436.0,-0.34,16898.0,10.0,0.06,0.64,1400.0,0.0,,487.0,-6.0,2.57,SB,,,,,,,,,,,,,,,,,
PAGEIND,,,,,,70.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,41045.0,0.17,11998.0,1.0,0.01,0.58,40000.0,85.0,2.0,417.0,2.0,2.61,LB,,,,,,,,,,,,,,,,,
ICICIBANK,,,,,,8.2,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1436.7,0.57,151008.0,182.0,0.12,0.68,1400.0,1178.0,-21.0,2406.0,1.0,2.62,LB,,,,,,,,,,,,,,,,,
HINDALCO,,,,,,12.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,985.9,1.23,74259.0,298.0,0.4,0.79,960.0,2187.0,-113.0,2018.0,-8.0,2.7,LB,,,,,,,,,,,,,,,,,
ICICIGI,,,,,,-1.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1644.9,-0.12,15620.0,-3.0,-0.02,0.83,1600.0,0.0,,431.0,-2.0,2.81,LU,,,,,,,,,,,,,,,,,
MAXHEALTH,,,,,,3.6,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1133.0,0.32,18178.0,0.0,0.0,0.72,1100.0,496.0,0.0,610.0,0.0,3.0,-,,,,,,,,,,,,,,,,,
FOCIT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,37350,,,,,,,,,,,,,,,-0.28,,7.14,,,,,,,-105,675,45,16.81 L,0,-100.0
PAGEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,41045,,,,,,,,,,,,,,,0.17,,0.02,,,,,,,70,239980,40,16.42 L,140,-99.83
COCHINSHIP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,411.7",,,,,,,,,,,,,,,0.33,,0.02,,,,,,,4.7,5708000,1200,16.94 L,1600,-99.8
DALBHARAT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,811.5",,,,,,,,,,,,,,,0.66,,-0.01,,,,,,,11.8,3796650,-325,-5.89 L,1625,-99.38
PHOENIXLTD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,893.4",,,,,,,,,,,,,,,-0.17,,0.05,,,,,,,-3.2,3530100,1750,33.13 L,2450,-99.29
BIOCON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,427.5,,,,,,,,,,,,,,,0.12,,0.04,,,,,,,0.5,47272500,20000,85.50 L,67500,-99.23
VBL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,,,,,-0.44,,0.01,,,,,,,-2,52612875,7650,34.42 L,47175,-99.2
PREMIERENE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,987.3,,,,,,,,,,,,,,,0.07,,0.18,,,,,,,0.7,7824700,14300,1.41 Cr,26000,-99.17
RADICO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,4370,,,,,,,,,,,,,,,-0.34,,0.12,,,,,,,-14.7,756150,900,39.33 L,2700,-99.11
NBCC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,94.11,,,,,,,,,,,,,,,0.43,,0.04,,,,,,,0.4,99879000,39000,36.70 L,65000,-99.01
SUPREMEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"3,467.4",,,,,,,,,,,,,,,-0.23,,0.02,,,,,,,-8.1,2274300,350,12.14 L,3325,-98.79
ASTRAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,439.5",,,,,,,,,,,,,,,-0.1,,0.07,,,,,,,-1.4,7182075,4675,67.30 L,11050,-98.77
CAMS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,791,,,,,,,,,,,,,,,-0.53,,0,,,,,,,-4.25,6709725,0,-,12375,-98.75
360ONE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,149.4",,,,,,,,,,,,,,,0.34,,0.07,,,,,,,3.9,4137500,3000,34.48 L,18000,-98.71
PRESTIGE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,594.2",,,,,,,,,,,,,,,-0.38,,0.1,,,,,,,-6.1,4962150,4950,78.91 L,22050,-98.68
BLUESTARCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1705,,,,,,,,,,,,,,,0.29,,0.05,,,,,,,4.9,3097250,1625,27.71 L,4875,-98.54
PIDILITIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,641.3",,,,,,,,,,,,,,,0.29,,0,,,,,,,4.8,7517000,0,-,11500,-98.52
INOXWIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,75.85,,,,,,,,,,,,,,,0.74,,0.05,,,,,,,0.56,106592000,51200,38.84 L,236800,-98.48
TIINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"2,724.8",,,,,,,,,,,,,,,0.81,,0.09,,,,,,,21.8,2119200,2000,54.50 L,8800,-98.37
DELHIVERY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,470.9,,,,,,,,,,,,,,,0.33,,0.01,,,,,,,1.55,22874800,2075,9.77 L,47725,-98.36
FORCEMOT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,17839,,,,,,,,,,,,,,,0.82,,-0.07,,,,,,,145,277125,-200,-35.68 L,2475,-98.31
WAAREEENER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"2,599.3",,,,,,,,,,,,,,,0.42,,0.38,,,,,,,10.9,7720475,28875,7.51 Cr,81375,-98.24
COLPAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"2,094.4",,,,,,,,,,,,,,,0.18,,0.12,,,,,,,3.7,4803975,5775,1.21 Cr,23100,-98.21
DABUR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,427.35,,,,,,,,,,,,,,,-0.15,,0.07,,,,,,,-0.65,29772500,20000,85.47 L,217500,-98.21
ICICIPRULI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,513.3,,,,,,,,,,,,,,,0.28,,0.04,,,,,,,1.45,18769175,7400,37.98 L,22200,-98.21
COALINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,414,,,,,,,,,,,,,,,0,,-0.08,,,,,,,0,81174150,-68850,-2.85 Cr,253800,-98.08
NMDC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,85.51,,,,,,,,,,,,,,,0.15,,0.02,,,,,,,0.13,340787250,54000,46.18 L,243000,-98.03
NAM-INDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,148.3",,,,,,,,,,,,,,,0.44,,0,,,,,,,5,7059375,0,-,7500,-98.01
PFC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,424.85,,,,,,,,,,,,,,,0.26,,-0.03,,,,,,,1.1,49461100,-15600,-66.28 L,118300,-97.96
CROMPTON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,262.8,,,,,,,,,,,,,,,0.48,,0.01,,,,,,,1.25,58125250,4300,11.30 L,96750,-97.95
DLF,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,660.7,,,,,,,,,,,,,,,0.45,,0.01,,,,,,,2.95,46889150,6650,43.94 L,94050,-97.94
PATANJALI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,357.2,,,,,,,,,,,,,,,0.08,,-0.02,,,,,,,0.3,30793375,-7525,-26.88 L,174150,-97.89
MAXHEALTH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1133,,,,,,,,,,,,,,,0.32,,0,,,,,,,3.6,9543450,0,-,17325,-97.86
ANGELONE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,296.9,,,,,,,,,,,,,,,1.19,,0.07,,,,,,,3.5,26485000,17500,51.96 L,272500,-97.83
LICI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,418.95,,,,,,,,,,,,,,,0.31,,0,,,,,,,1.3,18881800,0,-,40600,-97.81
CONCOR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,525.1,,,,,,,,,,,,,,,0.01,,-0.01,,,,,,,0.05,21706250,-1250,-6.56 L,27500,-97.77
SUZLON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,47.68,,,,,,,,,,,,,,,0.4,,0.07,,,,,,,0.19,458952600,342900,1.63 Cr,1231900,-97.76
INDUSTOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,393.8,,,,,,,,,,,,,,,-0.34,,-0.05,,,,,,,-1.35,92514000,-42500,-1.67 Cr,239700,-97.69
BAJAJHLDNG,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,11054,,,,,,,,,,,,,,,0.55,,-0.04,,,,,,,60,333600,-150,-16.58 L,675,-97.67
DIXON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,14189,,,,,,,,,,,,,,,0.28,,0.1,,,,,,,40,2278400,2300,3.26 Cr,10800,-97.48
SBICARD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,653.85,,,,,,,,,,,,,,,0.06,,0.07,,,,,,,0.4,22078400,14400,94.15 L,57600,-97.48
ALKEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"5,834.5",,,,,,,,,,,,,,,0.13,,0.09,,,,,,,7.5,1383125,1250,72.93 L,8375,-97.38
BPCL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,318,,,,,,,,,,,,,,,0.16,,0.12,,,,,,,0.5,40128050,49375,1.57 Cr,112575,-97.34
KFINTECH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,934.75,,,,,,,,,,,,,,,0.85,,0.35,,,,,,,7.9,3653550,12650,1.18 Cr,53475,-97.29
IRFC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,88.66,,,,,,,,,,,,,,,-0.06,,0.4,,,,,,,-0.05,85177925,341775,3.03 Cr,553350,-97.25
ICICIGI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,644.9",,,,,,,,,,,,,,,-0.12,,-0.02,,,,,,,-1.9,5076500,-975,-16.04 L,7800,-97.23
MIDCPNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,14712,,,,,,,,,,,,,,,0.05,,0.1,,,,,,,6.8,1867440,1800,2.65 Cr,5640,-97.23
HINDUNILVR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,2118,,,,,,,,,,,,,,,0.1,,0.05,,,,,,,2.1,15240600,8100,1.72 Cr,50400,-97.22
NHPC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,78.5,,,,,,,,,,,,,,,0.18,,0.02,,,,,,,0.14,118907550,27800,21.82 L,194600,-97.22
ASIANPAINT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"2,761.6",,,,,,,,,,,,,,,0.16,,0.11,,,,,,,4.4,7540500,8250,2.28 Cr,77250,-97.19
JSWENERGY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,548.4,,,,,,,,,,,,,,,0.28,,0.06,,,,,,,1.55,25221650,13975,76.64 L,35475,-97.16
TRENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"3,021.8",,,,,,,,,,,,,,,0.34,,0.02,,,,,,,10.2,10966050,2700,81.59 L,16875,-97.14
EICHERMOT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,7870,,,,,,,,,,,,,,,0.01,,0.05,,,,,,,0.5,4133100,2200,1.73 Cr,45700,-97.11
SONACOMS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,765.2,,,,,,,,,,,,,,,-0.03,,-0.32,,,,,,,-0.25,10587675,-34300,-2.62 Cr,213150,-97.09
BDL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,1229,,,,,,,,,,,,,,,0.66,,-0.02,,,,,,,8,7329975,-1275,-15.67 L,25925,-97.06
KAYNES,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,3694,,,,,,,,,,,,,,,1.6,,0,,,,,,,58.2,3795750,0,-,36750,-97.02
KALYANKJIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,635.85,,,,,,,,,,,,,,,-0.18,,0.35,,,,,,,-1.15,25004700,87750,5.58 Cr,294300,-97.01
VOLTAS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,347.6",,,,,,,,,,,,,,,0.77,,0.21,,,,,,,10.3,7275375,15000,2.02 Cr,30375,-96.96
GODREJPROP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,2115,,,,,,,,,,,,,,,-0.09,,0.1,,,,,,,-1.8,7378475,7150,1.51 Cr,25675,-96.95
APLAPOLLO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,888.6",,,,,,,,,,,,,,,-0.2,,0.06,,,,,,,-3.8,4434150,2800,52.88 L,12250,-96.92
AUBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,041.1",,,,,,,,,,,,,,,0.62,,0.07,,,,,,,6.4,21657000,16000,1.67 Cr,83000,-96.88
