Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID,Historical_Probability,Historical_Confidence,Evidence_Level,Intraday Probability %,Confidence,Final Bias
HINDALCO,1059.25,0.51,48900600.0,0.08,,,,,,,,,683200.0,-92.02,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_7FA62012,50.0,0.0,NEW,60,MEDIUM,NEUTRAL
MARICO,859.0,0.02,17772000.0,0.05,,,,,,,,,80400.0,-91.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_CC3F09E3,50.0,0.0,NEW,60,MEDIUM,NEUTRAL
TECHM,1656.0,0.67,17866200.0,0.05,,,,,,,,,130800.0,-91.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_7FA62012,50.0,0.0,NEW,60,MEDIUM,NEUTRAL
INDHOTEL,730.55,0.11,20923000.0,0.09,,,,,,,,,84000.0,-93.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_CC3F09E3,50.0,0.0,NEW,60,MEDIUM,NEUTRAL
TCS,2449.0,0.58,31239675.0,0.06,,,,,,,,,128250.0,-93.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Fresh Long Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:FRESH LONG BUILDUP|DIRECTION:UNKNOWN,PDNA_7FA62012,50.0,0.0,NEW,60,MEDIUM,NEUTRAL
GODFRYPHLP,2254.6,0.07,1766325.0,-0.11,,,,,,,,,33550.0,-68.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_730329D2,50.0,0.0,NEW,55,MEDIUM,NEUTRAL
ZYDUSLIFE,1129.8,0.99,10440000.0,-0.06,,,,,,,,,211500.0,-82.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_5E358B99,50.0,0.0,NEW,55,MEDIUM,NEUTRAL
ONGC,243.5,1.68,52962750.0,-0.41,,,,,,,,,2157750.0,-62.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_5E358B99,50.0,0.0,NEW,55,MEDIUM,NEUTRAL
ALKEM,5542.0,0.03,1422000.0,-0.21,,,,,,,,,24125.0,-87.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_730329D2,50.0,0.0,NEW,55,MEDIUM,NEUTRAL
NATIONALUM,388.0,0.99,42322500.0,-0.53,,,,,,,,,1275000.0,-81.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_5E358B99,50.0,0.0,NEW,55,MEDIUM,NEUTRAL
HINDZINC,604.65,1.18,28460425.0,-0.4,,,,,,,,,765625.0,-86.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_5E358B99,50.0,0.0,NEW,55,MEDIUM,NEUTRAL
AMBER,7112.5,0.9,1411000.0,-0.1,,,,,,,,,82400.0,-93.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_5E358B99,50.0,0.0,NEW,55,MEDIUM,NEUTRAL
SAIL,173.0,1.13,170906100.0,-0.09,,,,,,,,,733200.0,-97.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_5E358B99,50.0,0.0,NEW,55,MEDIUM,NEUTRAL
HCLTECH,1375.0,1.09,26433600.0,-0.01,,,,,,,,,205600.0,-85.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_UP|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_5E358B99,50.0,0.0,NEW,55,MEDIUM,NEUTRAL
DRREDDY,1165.4,0.34,14158125.0,-0.08,,,,,,,,,79375.0,-92.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Covering,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT COVERING|DIRECTION:UNKNOWN,PDNA_730329D2,50.0,0.0,NEW,55,MEDIUM,NEUTRAL
FOCIT,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Neutral,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:NEUTRAL|DIRECTION:UNKNOWN,PDNA_20A36C56,50.0,0.0,NEW,35,LOW,SELL
LODHA,1216.5,-0.14,11181250.0,0.0,,,,,,,,,50625.0,-95.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Neutral,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:NEUTRAL|DIRECTION:UNKNOWN,PDNA_F963B6FD,50.0,0.0,NEW,35,LOW,SELL
CIPLA,1470.7,-0.04,8971750.0,0.0,,,,,,,,,20400.0,-96.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Neutral,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:NEUTRAL|DIRECTION:UNKNOWN,PDNA_F963B6FD,50.0,0.0,NEW,35,LOW,SELL
IREDA,116.32,0.0,83848250.0,0.08,,,,,,,,,461550.0,-93.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Neutral,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:NEUTRAL|DIRECTION:UNKNOWN,PDNA_F963B6FD,50.0,0.0,NEW,35,LOW,SELL
TATAELXSI,3821.2,0.0,2218000.0,0.0,,,,,,,,,10250.0,-95.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Neutral,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:NEUTRAL|DIRECTION:UNKNOWN,PDNA_F963B6FD,50.0,0.0,NEW,35,LOW,SELL
HYUNDAI,2235.1,0.0,3646225.0,0.12,,,,,,,,,43725.0,-92.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Neutral,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:NEUTRAL|DIRECTION:UNKNOWN,PDNA_F963B6FD,50.0,0.0,NEW,35,LOW,SELL
BANKEX,65475.0,,150.0,25.0,,,,,,,,,30.0,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,20,SELL,Fresh OI Buildup,Neutral,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_ACCUMULATION|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:NEUTRAL|DIRECTION:UNKNOWN,PDNA_B3CE4302,50.0,0.0,NEW,35,LOW,SELL
ITC,282.1,-0.46,157326900.0,0.04,,,,,,,,,534750.0,-90.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
ADANIGREEN,1371.2,-0.12,27205200.0,1.28,,,,,,,,,949800.0,38.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_NORMAL|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_9DD87968,50.0,0.0,NEW,20,LOW,SELL
SENSEX,78550.0,-0.42,40740.0,1.29,,,,,,,,,2820.0,-72.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
ADANIPOWER,210.86,-0.5,158795050.0,0.92,,,,,,,,,2957150.0,-73.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
ADANIENT,3016.8,-0.16,15781557.0,0.76,,,,,,,,,478950.0,-61.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
JSWENERGY,577.35,-0.65,24586325.0,0.65,,,,,,,,,318200.0,-90.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
ICICIPRULI,493.3,-0.74,18233600.0,0.53,,,,,,,,,179450.0,-89.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
HINDPETRO,388.5,-1.09,44418375.0,1.26,,,,,,,,,1281825.0,-64.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
NESTLEIND,1526.6,-0.41,7882000.0,0.17,,,,,,,,,93500.0,-85.36,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
SUPREMEIND,3436.7,-1.29,2260650.0,0.35,,,,,,,,,18725.0,-83.84,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
FINNIFTY,26480.9,-0.63,40380.0,1.05,,,,,,,,,1260.0,-83.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
NBCC,93.98,-0.66,102329500.0,0.2,,,,,,,,,591500.0,-82.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
SHREECEM,25880.0,-1.09,376450.0,0.51,,,,,,,,,3600.0,-82.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
BANKBARODA,246.56,-0.41,129946050.0,0.33,,,,,,,,,1164150.0,-86.28,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
HDFCBANK,731.55,-0.51,314352350.0,0.22,,,,,,,,,1832350.0,-83.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
BHARTIARTL,1930.6,-0.85,52644250.0,0.13,,,,,,,,,249375.0,-81.83,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
UPL,567.7,-0.5,35560620.0,0.43,,,,,,,,,317070.0,-81.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
NIFTY,24555.1,-0.42,12157145.0,0.31,,,,,,,,,252525.0,-77.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
ADANIPORTS,1685.8,-0.04,20122425.0,0.35,,,,,,,,,387125.0,-77.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
BANKNIFTY,57562.6,-0.54,2089320.0,0.96,,,,,,,,,67320.0,-74.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
KAYNES,3759.2,-0.34,3631950.0,1.4,,,,,,,,,178050.0,-79.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
GVT&D,4318.6,-0.32,2707875.0,0.19,,,,,,,,,13000.0,-98.49,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
MANKIND,2432.3,-0.54,3139750.0,0.04,,,,,,,,,5250.0,-97.63,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
IRFC,88.3,-0.52,90982675.0,0.04,,,,,,,,,173600.0,-96.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
TORNTPHARM,4901.5,-0.9,3762750.0,0.04,,,,,,,,,8625.0,-95.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
FORCEMOT,18347.0,-0.27,233225.0,0.24,,,,,,,,,1350.0,-96.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
