trading_date,observation_timestamp,Symbol,Open,High,Low,Close,ATM Straddle %,current_price,opening_straddle_premium,upper_straddle_breakout_level,lower_straddle_breakout_level,upside_breakout,downside_breakout,standard_straddle_breakout,breakout_direction,Price Chg %,IV Chg %,OI Chg %,PCR Chg %
2026-08-11,2026-08-11T09:27:00,TIINDIA,2820.7,2821.0,2796.5,2796.5,6.31,2796.5,177.98617,2998.68617,2642.7138299999997,False,False,False,NONE,-0.71,2.19,0.12,-1.75
2026-08-11,2026-08-11T09:27:00,TITAN,5115.0,5160.0,5111.8,5139.0,3.41,5139.0,174.4215,5289.4215,4940.5785,False,False,False,NONE,0.61,2.77,0.71,7.06
2026-08-11,2026-08-11T09:27:00,TMPV,347.15,348.7,345.25,347.65,5.85,347.65,20.308274999999995,367.45827499999996,326.841725,False,False,False,NONE,0.13,2.28,0.03,-1.32
2026-08-11,2026-08-11T09:27:00,TORNTPHARM,4949.5,4949.5,4901.0,4909.0,4.02,4909.0,198.96989999999997,5148.4699,4750.5301,False,False,False,NONE,-0.75,6.16,0.04,-1.56
2026-08-11,2026-08-11T09:27:00,TRENT,3022.0,3033.0,3002.9,3009.4,4.59,3009.4,138.7098,3160.7098,2883.2902,False,False,False,NONE,-0.76,-0.55,0.01,0.0
2026-08-11,2026-08-11T09:27:00,TVSMOTOR,4450.0,4466.2,4421.1,4433.0,4.17,4433.0,185.565,4635.565,4264.435,False,False,False,NONE,-0.55,2.25,0.26,-2.13
2026-08-11,2026-08-11T09:27:00,ULTRACEMCO,12082.0,12082.0,11971.0,11988.0,3.42,11988.0,413.2044,12495.2044,11668.7956,False,False,False,NONE,-0.7,3.14,0.05,0.0
2026-08-11,2026-08-11T09:27:00,UNIONBANK,181.55,181.77,180.29,181.18,4.76,181.18,8.64178,190.19178000000002,172.90822,False,False,False,NONE,-0.1,-1.05,0.0,0.0
2026-08-11,2026-08-11T09:27:00,UNITDSPR,1523.6,1535.5,1520.5,1528.0,3.82,1528.0,58.20151999999999,1581.80152,1465.3984799999998,False,False,False,NONE,-0.3,7.87,0.05,0.0
2026-08-11,2026-08-11T09:27:00,UNOMINDA,1292.3,1296.9,1285.6,1287.0,4.17,1287.0,53.888909999999996,1346.1889099999999,1238.41109,False,False,False,NONE,0.21,0.26,0.07,2.33
2026-08-11,2026-08-11T09:27:00,UPL,569.0,571.0,567.75,568.75,4.49,568.75,25.548099999999998,594.5481,543.4519,False,False,False,NONE,-0.32,2.08,0.42,-2.08
2026-08-11,2026-08-11T09:27:00,VBL,446.3,450.3,446.3,449.85,4.47,449.85,19.94961,466.24961,426.35039,False,False,False,NONE,0.09,0.07,0.04,0.0
2026-08-11,2026-08-11T09:27:00,VEDL,287.0,287.45,284.35,284.75,5.74,284.75,16.4738,303.4738,270.5262,False,False,False,NONE,0.04,0.75,0.11,0.0
2026-08-11,2026-08-11T09:27:00,VMM,107.15,109.83,107.15,108.84,4.93,108.84,5.282495,112.432495,101.86750500000001,False,False,False,NONE,-0.35,7.82,-0.01,0.0
2026-08-11,2026-08-11T09:27:00,VOLTAS,1274.9,1289.5,1269.6,1283.3,6.1,1283.3,77.7689,1352.6689000000001,1197.1311,False,False,False,NONE,0.97,-0.31,0.09,1.08
2026-08-11,2026-08-11T09:27:00,WAAREEENER,2702.3,2706.2,2700.1,2702.2,4.85,2702.2,131.06155,2833.36155,2571.2384500000003,False,False,False,NONE,-0.34,2.98,0.04,0.0
2026-08-11,2026-08-11T09:27:00,WIPRO,185.95,187.88,185.73,187.23,4.37,187.23,8.126015,194.07601499999998,177.823985,False,False,False,NONE,0.69,1.8,0.01,4.41
2026-08-11,2026-08-11T09:27:00,YESBANK,22.76,22.77,22.69,22.71,4.4,22.71,1.00144,23.76144,21.758560000000003,False,False,False,NONE,-0.35,3.15,0.08,0.0
2026-08-11,2026-08-11T09:27:00,ZYDUSLIFE,1118.4,1130.0,1118.4,1130.0,5.37,1130.0,60.05808000000001,1178.45808,1058.34192,False,False,False,NONE,1.01,-0.67,-0.09,2.38
2026-08-11,2026-08-11T14:20:00,NAUKRI,1293.4,1392.0,1293.4,1377.0,5.04,1377.0,69.58492,1362.98492,1223.81508,True,False,True,UP,8.48,-7.62,5.55,74.0
2026-08-11,2026-08-11T14:20:00,POLICYBZR,1615.0,1751.3,1615.0,1731.8,5.69,1731.8,89.148,1704.148,1525.852,True,False,True,UP,6.61,9.7,-0.93,8.22
2026-08-11,2026-08-11T14:20:00,ZYDUSLIFE,1118.4,1185.8,1118.4,1182.9,4.86,1182.9,60.05808000000001,1178.45808,1058.34192,True,False,True,UP,5.74,-9.27,8.51,26.19
2026-08-11,2026-08-11T14:20:00,MCX,2782.0,2893.8,2741.0,2881.5,5.66,2881.5,148.00240000000002,2930.0024,2633.9976,False,False,False,NONE,3.96,4.48,3.75,11.94
2026-08-11,2026-08-11T14:20:00,BOSCHLTD,44200.0,45870.0,44000.0,45390.0,4.57,45390.0,2263.04,46463.04,41936.96,False,False,False,NONE,3.87,-17.1,-0.23,4.42
2026-08-11,2026-08-11T14:20:00,DRREDDY,1162.1,1209.0,1158.7,1206.3,3.59,1206.3,39.62761,1201.72761,1122.47239,True,False,True,UP,3.86,3.48,-5.86,8.06
2026-08-11,2026-08-11T14:20:00,OIL,465.0,485.95,464.0,471.5,4.79,471.5,25.296000000000003,490.296,439.704,False,False,False,NONE,3.63,6.78,1.41,-10.96
2026-08-11,2026-08-11T14:20:00,LICI,396.8,412.1,394.25,408.0,3.97,408.0,15.554559999999999,412.35456,381.24544000000003,False,False,False,NONE,2.98,-6.76,19.09,-14.29
2026-08-11,2026-08-11T14:20:00,DIVISLAB,8306.5,8519.0,8297.0,8505.5,3.87,8505.5,322.2922,8628.7922,7984.2078,False,False,False,NONE,2.42,0.86,2.41,8.05
2026-08-11,2026-08-11T14:20:00,GAIL,171.96,175.35,171.81,174.99,4.1,174.99,7.084752000000001,179.04475200000002,164.875248,False,False,False,NONE,1.92,0.5,2.99,2.7
2026-08-11,2026-08-11T14:20:00,GVT&D,4312.0,4430.0,4281.3,4407.6,6.19,4407.6,273.38079999999997,4585.3808,4038.6192,False,False,False,NONE,1.74,-2.78,-0.82,-10.84
2026-08-11,2026-08-11T14:20:00,CONCOR,503.2,512.15,500.8,511.35,4.33,511.35,20.22864,523.42864,482.97136,False,False,False,NONE,1.42,4.01,0.11,-3.77
2026-08-11,2026-08-11T14:20:00,UNIONBANK,181.55,185.19,180.1,183.9,4.74,183.9,8.64178,190.19178000000002,172.90822,False,False,False,NONE,1.4,-0.85,3.32,-3.45
2026-08-11,2026-08-11T14:20:00,MOTILALOFS,880.65,897.55,876.05,892.2,4.6,892.2,41.478615,922.128615,839.171385,False,False,False,NONE,1.31,-4.78,0.22,-3.64
2026-08-11,2026-08-11T14:20:00,BAJAJHLDNG,11470.0,11633.0,11425.0,11600.0,4.22,11600.0,480.593,11950.593,10989.407,False,False,False,NONE,1.3,-5.26,0.09,-1.79
2026-08-11,2026-08-11T14:20:00,PERSISTENT,5472.0,5555.0,5455.0,5537.0,5.07,5537.0,298.224,5770.224,5173.776,False,False,False,NONE,1.19,-4.27,-0.16,5.77
2026-08-11,2026-08-11T14:20:00,IDEA,13.28,13.35,12.87,12.96,6.69,12.96,0.82336,14.103359999999999,12.45664,False,False,False,NONE,1.09,-7.09,-0.52,-3.64
2026-08-11,2026-08-11T14:20:00,CDSL,1339.1,1356.0,1328.0,1353.5,4.54,1353.5,61.732510000000005,1400.83251,1277.3674899999999,False,False,False,NONE,1.08,0.03,-0.72,0.0
2026-08-11,2026-08-11T14:20:00,VOLTAS,1274.9,1293.2,1269.6,1284.3,5.9,1284.3,77.7689,1352.6689000000001,1197.1311,False,False,False,NONE,1.05,-3.14,-2.48,3.23
2026-08-11,2026-08-11T14:20:00,MPHASIS,2515.5,2531.9,2499.4,2528.0,5.44,2528.0,141.62265,2657.12265,2373.87735,False,False,False,NONE,1.04,-3.52,2.13,13.21
2026-08-11,2026-08-11T14:20:00,PAYTM,1593.0,1640.9,1578.0,1608.0,5.43,1608.0,97.96950000000001,1690.9695,1495.0305,False,False,False,NONE,1.01,-6.87,1.32,-6.0
2026-08-11,2026-08-11T14:20:00,BANKINDIA,140.64,143.39,139.53,142.93,4.77,142.93,6.96168,147.60168,133.67831999999999,False,False,False,NONE,0.94,-3.67,-0.84,4.65
2026-08-11,2026-08-11T14:20:00,ICICIPRULI,494.15,503.0,491.7,501.25,3.97,501.25,18.431795,512.5817949999999,475.71820499999995,False,False,False,NONE,0.86,-5.69,1.66,-1.52
2026-08-11,2026-08-11T14:20:00,ASHOKLEY,173.61,176.65,172.5,176.3,6.05,176.3,10.242990000000002,183.85299,163.36701000000002,False,False,False,NONE,0.79,3.21,1.4,-3.41
2026-08-11,2026-08-11T14:20:00,TITAN,5115.0,5169.0,5111.8,5147.8,3.27,5147.8,174.4215,5289.4215,4940.5785,False,False,False,NONE,0.79,0.29,2.21,3.53
2026-08-11,2026-08-11T14:20:00,ETERNAL,312.4,314.95,307.2,314.55,4.92,314.55,15.026439999999997,327.42643999999996,297.37356,False,False,False,NONE,0.77,6.22,-0.98,-3.08
2026-08-11,2026-08-11T14:20:00,INOXWIND,73.3,75.02,72.82,74.3,6.2,74.3,4.8378,78.1378,68.4622,False,False,False,NONE,0.77,-2.82,0.23,-1.89
2026-08-11,2026-08-11T14:20:00,MOTHERSON,169.01,170.49,168.07,169.75,4.99,169.75,8.636411,177.646411,160.37358899999998,False,False,False,NONE,0.71,-4.56,0.55,0.78
2026-08-11,2026-08-11T14:20:00,NATIONALUM,387.0,394.0,386.5,386.85,5.55,386.85,21.5559,408.5559,365.4441,False,False,False,NONE,0.69,1.59,-1.14,-11.69
2026-08-11,2026-08-11T14:20:00,ONGC,240.98,243.8,240.21,240.99,3.41,240.99,8.169222,249.14922199999998,232.810778,False,False,False,NONE,0.63,3.04,0.49,-7.14
2026-08-11,2026-08-11T14:20:00,LTM,4827.9,4843.7,4752.3,4835.0,5.16,4835.0,263.12055,5091.020549999999,4564.77945,False,False,False,NONE,0.62,-3.27,3.96,5.88
2026-08-11,2026-08-11T14:20:00,LICHSGFIN,493.25,496.25,491.0,495.85,3.72,495.85,18.5462,511.7962,474.7038,False,False,False,NONE,0.6,2.25,0.99,3.33
2026-08-11,2026-08-11T14:20:00,PETRONET,277.95,279.75,274.75,279.45,4.3,279.45,12.89688,290.84688,265.05312,False,False,False,NONE,0.58,-2.35,-0.74,1.06
2026-08-11,2026-08-11T14:20:00,TMPV,347.15,350.3,345.25,349.2,5.7,349.2,20.308274999999995,367.45827499999996,326.841725,False,False,False,NONE,0.58,1.19,0.34,-3.95
2026-08-11,2026-08-11T14:20:00,GLENMARK,2278.0,2284.0,2250.2,2280.0,4.3,2280.0,100.0042,2378.0042,2177.9958,False,False,False,NONE,0.53,-1.82,0.33,-4.0
2026-08-11,2026-08-11T14:20:00,MUTHOOTFIN,2935.1,2976.0,2925.0,2939.5,4.73,2939.5,139.71076,3074.81076,2795.38924,False,False,False,NONE,0.53,-3.15,2.01,-6.38
2026-08-11,2026-08-11T14:20:00,AUROPHARMA,1643.6,1658.0,1641.8,1654.0,4.27,1654.0,70.51044,1714.11044,1573.08956,False,False,False,NONE,0.52,1.88,1.71,-14.29
2026-08-11,2026-08-11T14:20:00,NAM-INDIA,1161.2,1181.0,1152.3,1176.5,5.33,1176.5,64.91108,1226.1110800000001,1096.28892,False,False,False,NONE,0.52,4.84,-0.03,2.17
2026-08-11,2026-08-11T14:20:00,KALYANKJIL,605.4,610.9,596.4,604.15,7.93,604.15,50.55089999999999,655.9508999999999,554.8491,False,False,False,NONE,0.5,-4.22,-1.12,4.0
2026-08-11,2026-08-11T14:20:00,HCLTECH,1367.0,1382.0,1363.0,1366.9,4.4,1366.9,60.01129999999999,1427.0113,1306.9887,False,False,False,NONE,0.49,4.22,-0.26,-11.11
2026-08-11,2026-08-11T14:20:00,TECHM,1654.0,1664.1,1648.0,1653.0,4.04,1653.0,70.295,1724.295,1583.705,False,False,False,NONE,0.49,-3.08,-0.76,0.0
2026-08-11,2026-08-11T14:20:00,COFORGE,1827.0,1840.1,1813.9,1823.5,4.97,1823.5,96.1002,1923.1002,1730.8998,False,False,False,NONE,0.44,-2.11,0.53,2.75
2026-08-11,2026-08-11T14:20:00,AMBER,7090.0,7165.0,7026.0,7079.0,6.75,7079.0,475.73900000000003,7565.739,6614.261,False,False,False,NONE,0.43,0.74,-2.75,3.33
2026-08-11,2026-08-11T14:20:00,VMM,107.15,109.83,107.15,109.68,5.06,109.68,5.282495,112.432495,101.86750500000001,False,False,False,NONE,0.42,3.57,0.32,-6.12
2026-08-11,2026-08-11T14:20:00,UPL,569.0,572.95,565.8,572.9,4.24,572.9,25.548099999999998,594.5481,543.4519,False,False,False,NONE,0.41,-2.3,1.24,0.0
2026-08-11,2026-08-11T14:20:00,HINDALCO,1053.85,1070.0,1052.9,1058.1,3.9,1058.1,42.470155,1096.3201549999999,1011.3798449999999,False,False,False,NONE,0.4,-2.54,-0.27,3.64
2026-08-11,2026-08-11T14:20:00,PREMIERENE,1056.3,1056.3,1035.0,1052.7,5.25,1052.7,54.18818999999999,1110.48819,1002.11181,False,False,False,NONE,0.36,2.26,0.5,-4.26
2026-08-11,2026-08-11T14:20:00,PNB,114.05,114.45,112.55,114.23,4.0,114.23,4.733075,118.783075,109.316925,False,False,False,NONE,0.34,0.04,1.27,0.0
2026-08-11,2026-08-11T14:20:00,TCS,2453.0,2458.9,2435.0,2443.3,3.89,2443.3,99.59179999999998,2552.5918,2353.4082,False,False,False,NONE,0.34,-2.54,-0.27,1.35
2026-08-11,2026-08-11T14:20:00,CANBK,129.16,130.65,128.32,130.27,4.56,130.27,6.109268000000001,135.269268,123.050732,False,False,False,NONE,0.31,0.97,0.18,-1.33
2026-08-11,2026-08-11T14:20:00,INDUSTOWER,372.85,379.3,371.25,371.25,4.05,371.25,14.98857,387.83857,357.86143000000004,False,False,False,NONE,0.31,-0.73,2.0,3.85
2026-08-11,2026-08-11T14:20:00,OFSS,11848.0,11970.0,11721.0,11821.0,5.49,11821.0,682.4448,12530.4448,11165.5552,False,False,False,NONE,0.28,-1.55,0.56,0.0
2026-08-11,2026-08-11T14:20:00,BANDHANBNK,171.18,174.24,170.01,173.1,4.38,173.1,7.10397,178.28397,164.07603,False,False,False,NONE,0.27,11.35,-0.32,1.96
2026-08-11,2026-08-11T14:20:00,MFSL,1499.0,1515.7,1475.0,1504.7,5.8,1504.7,88.14119999999998,1587.1412,1410.8588,False,False,False,NONE,0.27,4.82,4.3,1.96
2026-08-11,2026-08-11T14:20:00,KPITTECH,623.55,630.9,618.15,627.1,5.21,627.1,34.60702499999999,658.157025,588.9429749999999,False,False,False,NONE,0.26,-2.64,2.63,-1.89
2026-08-11,2026-08-11T14:20:00,KFINTECH,938.95,939.0,921.8,934.65,5.56,934.65,56.055315,995.005315,882.8946850000001,False,False,False,NONE,0.25,-1.42,0.2,-3.85
2026-08-11,2026-08-11T14:20:00,FOCIT,38308.0,38480.0,38308.0,38465.0,3.67,38465.0,1763.7993,40071.7993,36544.2007,False,False,False,NONE,0.22,-9.7,4.55,18.52
2026-08-11,2026-08-11T14:20:00,BSE,3637.9,3639.0,3541.0,3626.9,5.8,3626.9,226.27738000000002,3864.17738,3411.62262,False,False,False,NONE,0.21,-0.8,3.1,-9.52
2026-08-11,2026-08-11T14:20:00,SAIL,170.05,173.3,169.93,171.31,5.04,171.31,9.369755,179.419755,160.680245,False,False,False,NONE,0.15,-1.8,-0.78,1.64
2026-08-11,2026-08-11T14:20:00,PAGEIND,38150.0,38620.0,37760.0,38380.0,6.2,38380.0,2453.045,40603.045,35696.955,False,False,False,NONE,0.12,1.39,2.14,13.33
2026-08-11,2026-08-11T14:20:00,EICHERMOT,8020.0,8123.0,8004.5,8018.0,3.5,8018.0,283.106,8303.106,7736.894,False,False,False,NONE,0.11,4.47,-0.5,-16.67
2026-08-11,2026-08-11T14:20:00,LTF,313.05,316.0,310.9,315.0,5.3,315.0,16.84209,329.89209,296.20791,False,False,False,NONE,0.1,1.65,0.44,8.7
2026-08-11,2026-08-11T14:20:00,PRESTIGE,1610.0,1643.6,1584.1,1590.2,5.06,1590.2,82.915,1692.915,1527.085,False,False,False,NONE,0.1,-1.26,1.67,-5.63
2026-08-11,2026-08-11T14:20:00,APLAPOLLO,2018.4,2028.9,1998.2,2015.5,3.78,2015.5,78.91944000000001,2097.31944,1939.48056,False,False,False,NONE,0.09,-5.59,8.82,-20.99
2026-08-11,2026-08-11T14:20:00,RADICO,4573.9,4573.9,4532.6,4548.1,5.24,4548.1,242.87408999999997,4816.77409,4331.025909999999,False,False,False,NONE,0.09,1.83,2.48,2.56
2026-08-11,2026-08-11T14:20:00,CAMS,796.9,797.5,783.95,791.5,4.19,791.5,34.10732,831.0073199999999,762.79268,False,False,False,NONE,0.08,-6.13,2.2,-5.88
2026-08-11,2026-08-11T14:20:00,MIDCPNIFTY,14994.95,15025.0,14908.05,14993.2,2.1,14993.2,331.388395,15326.338395,14663.561605,False,False,False,NONE,0.06,-0.66,5.13,4.85
2026-08-11,2026-08-11T14:20:00,ICICIGI,1652.0,1653.6,1634.5,1650.0,4.2,1650.0,69.0536,1721.0536,1582.9464,False,False,False,NONE,0.05,-1.81,1.22,5.08
2026-08-11,2026-08-11T14:20:00,BRITANNIA,5655.0,5658.5,5597.5,5625.5,3.42,5625.5,195.0975,5850.0975,5459.9025,False,False,False,NONE,0.04,-3.7,1.54,0.0
2026-08-11,2026-08-11T14:20:00,LUPIN,2287.4,2291.0,2263.0,2278.7,3.68,2278.7,89.89482,2377.29482,2197.50518,False,False,False,NONE,0.04,-6.67,0.79,-1.92
2026-08-11,2026-08-11T14:20:00,COALINDIA,411.35,415.4,411.05,413.0,2.97,413.0,12.340500000000002,423.69050000000004,399.0095,False,False,False,NONE,0.01,-0.74,4.26,0.0
2026-08-11,2026-08-11T14:20:00,LAURUSLABS,1843.8,1851.7,1832.4,1846.0,4.36,1846.0,82.0491,1925.8491,1761.7509,False,False,False,NONE,0.01,-0.36,0.2,-2.13
2026-08-11,2026-08-11T14:20:00,UNITDSPR,1523.6,1536.2,1520.5,1532.8,3.5,1532.8,58.20151999999999,1581.80152,1465.3984799999998,False,False,False,NONE,0.01,-0.58,0.27,-1.18
2026-08-11,2026-08-11T14:20:00,INFY,1193.0,1198.8,1186.7,1188.6,4.22,1188.6,51.0604,1244.0604,1141.9396,False,False,False,NONE,0,-6.45,-0.34,2.17
2026-08-11,2026-08-11T14:20:00,DMART,4070.0,4085.0,4012.3,4045.0,3.82,4045.0,164.428,4234.428,3905.572,False,False,False,NONE,-0.03,-2.29,0.37,0.0
2026-08-11,2026-08-11T14:20:00,FEDERALBNK,356.7,357.0,352.6,355.55,3.06,355.55,11.200380000000001,367.90038,345.49962,False,False,False,NONE,-0.03,2.51,0.86,-2.7
2026-08-11,2026-08-11T14:20:00,MARICO,861.9,861.9,854.5,858.45,3.22,858.45,27.92556,889.82556,833.97444,False,False,False,NONE,-0.04,-0.53,-0.22,0.0
2026-08-11,2026-08-11T14:20:00,ALKEM,5578.5,5578.5,5494.0,5535.5,5.47,5535.5,259.40025,5837.90025,5319.09975,False,False,False,NONE,-0.09,-6.45,1.57,-3.23
2026-08-11,2026-08-11T14:20:00,BANKBARODA,247.0,248.4,244.61,247.36,4.24,247.36,10.003499999999999,257.0035,236.9965,False,False,False,NONE,-0.09,2.68,1.71,-2.35
2026-08-11,2026-08-11T14:20:00,DABUR,412.3,414.75,411.55,413.1,3.58,413.1,14.8428,427.1428,397.4572,False,False,False,NONE,-0.13,-0.35,0.06,-1.79
2026-08-11,2026-08-11T14:20:00,FORCEMOT,18550.0,18578.0,18265.0,18372.0,5.78,18372.0,1059.205,19609.205,17490.795,False,False,False,NONE,-0.13,2.31,-0.13,-1.49
2026-08-11,2026-08-11T14:20:00,BAJAJ-AUTO,11738.0,11902.0,11655.0,11716.0,3.47,11716.0,426.0894,12164.0894,11311.9106,False,False,False,NONE,-0.14,0.27,-0.13,-7.78
2026-08-11,2026-08-11T14:20:00,NIFTYNXT50,74310.4,74499.8,74110.0,74449.8,2.62,74449.8,1939.5014399999998,76249.90143999999,72370.89856,False,False,False,NONE,-0.14,-,-0.39,5.43
2026-08-11,2026-08-11T14:20:00,IREDA,116.5,116.94,115.85,116.15,5.05,116.15,6.325949999999999,122.82595,110.17405,False,False,False,NONE,-0.15,-2.93,0.73,0.0
2026-08-11,2026-08-11T14:20:00,RELIANCE,1327.0,1330.9,1317.6,1325.3,3.02,1325.3,39.81,1366.81,1287.19,False,False,False,NONE,-0.16,-0.63,0.47,-1.28
2026-08-11,2026-08-11T14:20:00,SUNPHARMA,1946.6,1958.2,1937.0,1949.0,2.97,1949.0,59.76061999999999,2006.36062,1886.83938,False,False,False,NONE,-0.17,-3.18,0.87,-1.85
2026-08-11,2026-08-11T14:20:00,TRENT,3022.0,3035.0,2994.0,3027.1,4.54,3027.1,138.7098,3160.7098,2883.2902,False,False,False,NONE,-0.17,-4.24,0.16,0.0
2026-08-11,2026-08-11T14:20:00,BAJFINANCE,1100.0,1103.6,1091.0,1103.0,3.93,1103.0,45.21,1145.21,1054.79,False,False,False,NONE,-0.18,-0.86,0.92,-1.39
2026-08-11,2026-08-11T14:20:00,NYKAA,324.35,327.0,322.15,324.7,4.53,324.7,15.471494999999999,339.821495,308.878505,False,False,False,NONE,-0.18,-4.54,1.65,-4.88
2026-08-11,2026-08-11T14:20:00,RECLTD,343.75,344.05,340.05,341.55,3.94,341.55,14.025,357.775,329.725,False,False,False,NONE,-0.2,-4.64,2.19,2.99
2026-08-11,2026-08-11T14:20:00,BDL,1320.0,1321.8,1295.5,1312.3,6.97,1312.3,92.13600000000001,1412.136,1227.864,False,False,False,NONE,-0.21,1.6,1.13,-3.9
2026-08-11,2026-08-11T14:20:00,SWIGGY,277.45,277.6,271.75,275.55,6.6,275.55,18.20072,295.65072,259.24928,False,False,False,NONE,-0.22,-1.91,7.51,-12.77
2026-08-11,2026-08-11T14:20:00,WAAREEENER,2702.3,2721.0,2683.0,2705.5,4.78,2705.5,131.06155,2833.36155,2571.2384500000003,False,False,False,NONE,-0.22,2.41,0.41,1.61
2026-08-11,2026-08-11T14:20:00,PIIND,2736.1,2772.5,2721.5,2738.0,7.13,2738.0,187.42285,2923.52285,2548.67715,False,False,False,NONE,-0.25,17.59,5.04,-1.37
2026-08-11,2026-08-11T14:20:00,MANKIND,2441.3,2447.2,2415.4,2439.0,4.18,2439.0,101.31395000000002,2542.6139500000004,2339.98605,False,False,False,NONE,-0.26,-3.52,0.33,-6.9
2026-08-11,2026-08-11T14:20:00,PGEL,621.0,627.3,613.8,621.7,5.93,621.7,38.564099999999996,659.5641,582.4359,False,False,False,NONE,-0.26,-3.67,1.85,-6.25
2026-08-11,2026-08-11T14:20:00,HINDPETRO,390.05,394.9,386.0,391.75,4.33,391.75,17.279215,407.32921500000003,372.770785,False,False,False,NONE,-0.27,0.22,2.69,-5.0
2026-08-11,2026-08-11T14:20:00,KOTAKBANK,391.2,393.15,389.95,392.7,2.83,392.7,12.1272,403.3272,379.0728,False,False,False,NONE,-0.28,-4,0.15,-5.0
2026-08-11,2026-08-11T14:20:00,MARUTI,14066.0,14188.0,14051.0,14057.0,3.38,14057.0,478.244,14544.244,13587.756,False,False,False,NONE,-0.28,2.58,1.55,0.0
2026-08-11,2026-08-11T14:20:00,AUBANK,1071.5,1071.5,1053.1,1070.5,3.85,1070.5,41.252750000000006,1112.75275,1030.24725,False,False,False,NONE,-0.3,1.32,0.8,-1.49
2026-08-11,2026-08-11T14:20:00,BAJAJFINSV,2025.4,2044.7,2017.3,2026.0,3.44,2026.0,71.29408000000001,2096.69408,1954.10592,False,False,False,NONE,-0.3,5.68,2.56,0.0
2026-08-11,2026-08-11T14:20:00,HDFCBANK,734.2,734.2,729.1,733.0,3.68,733.0,28.48696,762.68696,705.7130400000001,False,False,False,NONE,-0.31,-2.49,0.5,0.0
2026-08-11,2026-08-11T14:20:00,SBIN,1075.0,1075.8,1063.0,1072.5,3.38,1072.5,39.13,1114.13,1035.87,False,False,False,NONE,-0.31,-4.53,1.29,-4.92
2026-08-11,2026-08-11T14:20:00,CIPLA,1472.9,1472.9,1463.0,1466.6,3.21,1466.6,49.93131,1522.83131,1422.9686900000002,False,False,False,NONE,-0.32,-1.08,0.13,11.11
2026-08-11,2026-08-11T14:20:00,HAVELLS,1280.9,1285.9,1274.7,1281.6,3.53,1281.6,47.905660000000005,1328.80566,1232.9943400000002,False,False,False,NONE,-0.32,-3.88,-0.13,3.08
2026-08-11,2026-08-11T14:20:00,BIOCON,424.25,426.6,420.85,425.4,4.31,425.4,19.0064,443.2564,405.2436,False,False,False,NONE,-0.34,-2.87,0.33,-1.47
2026-08-11,2026-08-11T14:20:00,FINNIFTY,26504.6,26553.1,26452.5,26553.1,2.09,26553.1,604.3048799999999,27108.90488,25900.29512,False,False,False,NONE,-0.36,-0.95,1.65,0.0
2026-08-11,2026-08-11T14:20:00,PIDILITIND,1679.4,1687.4,1665.7,1672.0,3.51,1672.0,57.9393,1737.3393,1621.4607,False,False,False,NONE,-0.36,-2.78,3.12,1.67
2026-08-11,2026-08-11T14:20:00,SOLARINDS,18890.0,18890.0,18440.0,18735.0,6.26,18735.0,1076.73,19966.73,17813.27,False,False,False,NONE,-0.36,3.88,1.03,-2.9
2026-08-11,2026-08-11T14:20:00,BEL,405.7,407.0,401.3,402.6,3.84,402.6,15.8223,421.5223,389.8777,False,False,False,NONE,-0.37,1.2,0.08,0.0
2026-08-11,2026-08-11T14:20:00,CHOLAFIN,1905.1,1928.3,1896.2,1909.9,4.67,1909.9,88.96816999999999,1994.06817,1816.1318299999998,False,False,False,NONE,-0.37,1.36,1.54,-1.18
2026-08-11,2026-08-11T14:20:00,TATAELXSI,3815.1,3842.0,3782.4,3807.0,4.76,3807.0,186.17687999999998,4001.27688,3628.92312,False,False,False,NONE,-0.37,-,-0.74,-5.66
2026-08-11,2026-08-11T14:20:00,TATAPOWER,381.95,382.85,377.8,380.25,3.34,380.25,12.75713,394.70713,369.19286999999997,False,False,False,NONE,-0.37,-1.13,0.27,0.0
2026-08-11,2026-08-11T14:20:00,SUZLON,47.57,47.79,47.22,47.39,5.59,47.39,2.66392,50.23392,44.90608,False,False,False,NONE,-0.38,-0.84,0.29,0.0
2026-08-11,2026-08-11T14:20:00,NMDC,85.96,86.31,84.6,85.08,5.26,85.08,4.736396,90.696396,81.223604,False,False,False,NONE,-0.4,-5.04,0.65,0.0
2026-08-11,2026-08-11T14:20:00,COLPAL,2023.9,2023.9,2002.1,2009.1,3.75,2009.1,76.09863999999999,2099.9986400000003,1947.8013600000002,False,False,False,NONE,-0.41,1.54,0.8,-1.92
2026-08-11,2026-08-11T14:20:00,BANKNIFTY,57750.0,57787.8,57360.0,57623.0,1.97,57623.0,1218.525,58968.525,56531.475,False,False,False,NONE,-0.43,-3.15,1.46,-3.49
2026-08-11,2026-08-11T14:20:00,CGPOWER,875.0,881.95,866.95,875.85,5.29,875.85,48.3875,923.3875,826.6125,False,False,False,NONE,-0.44,0.09,0.49,-1.85
2026-08-11,2026-08-11T14:20:00,ICICIBANK,1434.4,1437.2,1418.4,1428.1,2.78,1428.1,41.5976,1475.9976000000001,1392.8024,False,False,False,NONE,-0.44,-1.1,0.13,-3.03
2026-08-11,2026-08-11T14:20:00,YESBANK,22.76,22.78,22.65,22.69,4.09,22.69,1.00144,23.76144,21.758560000000003,False,False,False,NONE,-0.44,-0.81,0.48,-1.75
