Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
PATANJALI,358.4,-0.11,30389175.0,0.17,,,,,,,,,566525.0,-97.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,358.4,365.568,344.06399999999996
ABB,7273.5,-0.91,2051750.0,0.04,,,,,,,,,26000.0,-97.13,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,7273.5,7418.97,6982.5599999999995
CAMS,788.85,-0.68,6504300.0,0.09,,,,,,,,,26400.0,-97.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,788.85,804.6270000000001,757.296
LTF,306.7,-1.27,49522500.0,0.21,,,,,,,,,326250.0,-97.45,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,306.7,312.834,294.43199999999996
POWERINDIA,31565.0,-0.93,531650.0,0.16,,,,,,,,,3125.0,-97.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,31565.0,32196.3,30302.399999999998
IEX,134.0,-0.88,70739700.0,0.11,,,,,,,,,261000.0,-97.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,134.0,136.68,128.64
CDSL,1349.0,-0.66,9521850.0,-0.01,,,,,,,,,110200.0,-91.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,1349.0,1375.98,1295.04
HINDZINC,539.8,-0.14,28657650.0,-0.01,,,,,,,,,256025.0,-91.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,539.8,550.596,518.208
BIOCON,427.7,-1.19,47127500.0,-0.17,,,,,,,,,895000.0,-84.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,427.7,436.254,410.592
FEDERALBNK,357.3,-0.47,86832500.0,-0.02,,,,,,,,,325000.0,-93.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,357.3,364.446,343.008
HDFCAMC,2551.9,-0.14,6106500.0,-0.12,,,,,,,,,27600.0,-93.72,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,2551.9,2602.938,2449.824
APLAPOLLO,1875.0,-0.1,4432400.0,-0.02,,,,,,,,,15400.0,-95.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,1875.0,1912.5,1800.0
TMPV,331.1,-0.21,78337600.0,-0.02,,,,,,,,,414400.0,-94.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,331.1,337.72200000000004,317.856
ETERNAL,307.55,-1.2,151509150.0,-0.1,,,,,,,,,2308600.0,-94.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,307.55,313.701,295.248
TATAPOWER,378.35,-0.15,63636150.0,-0.06,,,,,,,,,276950.0,-95.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,378.35,385.91700000000003,363.216
DALBHARAT,1819.5,-0.51,3769025.0,-0.22,,,,,,,,,19175.0,-95.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,1819.5,1855.89,1746.72
FINNIFTY,26321.8,-0.09,27000.0,-0.22,,,,,,,,,540.0,-95.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,26321.8,26848.236,25268.928
VMM,108.41,-0.41,42296850.0,-0.02,,,,,,,,,130950.0,-97.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,108.41,110.5782,104.0736
MANKIND,2598.3,-0.06,2715500.0,-0.03,,,,,,,,,14000.0,-97.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,2598.3,2650.266,2494.368
KFINTECH,943.9,-0.61,3429875.0,-0.13,,,,,,,,,38525.0,-97.54,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,943.9,962.778,906.1439999999999
NAM-INDIA,1156.0,-0.23,7005625.0,-0.03,,,,,,,,,10625.0,-98.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,1156.0,1179.1200000000001,1109.76
NMDC,86.15,-0.17,340935750.0,-0.02,,,,,,,,,499500.0,-98.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,86.15,87.873,82.70400000000001
CHOLAFIN,1802.0,-0.61,12668750.0,-0.02,,,,,,,,,55000.0,-98.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,1802.0,1838.04,1729.9199999999998
GODFRYPHLP,2044.8,-0.31,1915100.0,-0.04,,,,,,,,,11000.0,-98.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Long Unwinding,15,LOW,SELL,VALID SELL,HIGH,2044.8,2085.696,1963.0079999999998
